0.01858671	0.00584919	1.17818574	1.63464412	0.02360880	0.16376731	2.10583192
0.01873471	0.00586789	1.18429564	1.64180912	0.02389972	0.16118871	2.12526422
0.01863972	0.00576054	1.18856914	1.66165133	0.02421956	0.15836921	2.08338447
0.01934334	0.00569890	1.17474932	1.67415612	0.02416045	0.15784893	2.06517040
0.01977794	0.00554642	1.17369067	1.65181615	0.02439796	0.15588688	2.03935737
0.01916074	0.00570964	1.17985491	1.64489353	0.02344558	0.15561211	1.98254679
0.01974341	0.00587639	1.18226781	1.63941444	0.02306960	0.15962590	1.96233059
0.01994867	0.00613319	1.18747952	1.62940612	0.02309346	0.15783353	1.94673850
0.02004723	0.00616669	1.19221880	1.62861410	0.02335037	0.15516929	1.98045180
0.01958311	0.00587319	1.19450793	1.64099239	0.02333898	0.15699683	1.97714006
0.01971881	0.00588178	1.20977309	1.63018018	0.02397841	0.15825799	2.07989910
0.01937519	0.00581114	1.19394185	1.63776880	0.02428011	0.15907189	2.05565634
0.01908602	0.00578198	1.18098762	1.64666662	0.02447133	0.15713031	2.05866877
0.01894467	0.00576191	1.18328906	1.65019290	0.02445566	0.15877334	2.08942862
0.01887272	0.00564598	1.19202806	1.64954901	0.02398571	0.15809967	2.09775805
0.01850531	0.00570681	1.19644685	1.66553773	0.02389021	0.15955261	2.14126951
0.01808283	0.00592420	1.20134346	1.66991248	0.02414213	0.16064606	2.12813809
0.01830836	0.00597852	1.20117623	1.68864179	0.02406121	0.16217607	2.14125841
0.01855329	0.00633486	1.20433096	1.66842502	0.02389433	0.15890921	2.15347914
0.01805824	0.00618762	1.20898059	1.65485170	0.02412087	0.16310752	2.15179905
0.01784674	0.00621609	1.19789147	1.70267104	0.02398709	0.16139930	2.17407983
0.01804775	0.00630699	1.20192761	1.69485223	0.02368307	0.16103667	2.18168828
0.01794188	0.00642492	1.20682393	1.69768893	0.02313773	0.16065926	2.14657725
0.01825406	0.00628776	1.20455826	1.69671406	0.02359640	0.16122081	2.17968335
0.01846383	0.00617655	1.18903384	1.70689692	0.02389599	0.16050035	2.14408172
0.01814961	0.00615541	1.21402328	1.65644484	0.02371230	0.16254719	2.12668712
0.01807980	0.00619385	1.21118572	1.65122476	0.02360364	0.16391488	2.08844797
0.01831888	0.00611159	1.20658547	1.65803037	0.02395840	0.16389967	2.10216623
0.01796534	0.00605058	1.20508215	1.67306816	0.02289344	0.16603947	2.14704986
0.01791431	0.00604616	1.20585750	1.65581250	0.02266552	0.16932624	2.12980091
0.01824122	0.00609846	1.20562299	1.64017605	0.02274087	0.16833496	2.17892990
0.01771046	0.00618538	1.21285017	1.66788492	0.02245675	0.16908878	2.18040449
0.01747236	0.00617772	1.19980017	1.68441997	0.02251681	0.17273469	2.19686846
0.01714806	0.00620354	1.20639166	1.68567898	0.02236928	0.17257479	2.22458397
0.01692014	0.00610285	1.20673739	1.69609846	0.02165500	0.17575620	2.20274500
0.01663356	0.00612969	1.20125150	1.69995474	0.02105053	0.17369861	2.17192374
0.01781967	0.00603156	1.20444472	1.65440434	0.02134770	0.17095596	2.18519417
0.01736387	0.00609288	1.22156430	1.64416412	0.02087137	0.17518303	2.13052367
0.01705583	0.00606612	1.20831462	1.64655772	0.02021002	0.17699976	2.13974808
0.01722641	0.00599546	1.19330034	1.68423898	0.01954343	0.17971763	2.09968689
0.01731047	0.00598116	1.18629664	1.69451324	0.01947472	0.18068537	2.03776500
0.01754448	0.00599708	1.18860800	1.68051766	0.01920409	0.18112124	2.04042484
0.01772728	0.00604682	1.20531090	1.67232172	0.01910240	0.18165290	2.06275463
0.01784539	0.00601538	1.19781668	1.71180789	0.01921860	0.18034788	2.12259175
0.01791402	0.00601442	1.18496768	1.70081897	0.01919234	0.17889927	2.10309548
0.01808644	0.00592182	1.19567875	1.69822631	0.01936808	0.17622829	2.17539699
0.01787427	0.00583178	1.17719098	1.68207334	0.01953900	0.18208926	2.13037959
0.01767720	0.00580606	1.18360952	1.72148256	0.01921223	0.17948399	2.09783932
0.01759551	0.00592345	1.17261860	1.71199707	0.01917821	0.18103487	2.07146712
0.01696621	0.00590473	1.18810304	1.72257118	0.01875200	0.18106130	2.08554190
0.01686964	0.00603404	1.20057043	1.69495003	0.01869362	0.17834355	2.08083276
0.01679729	0.00606753	1.22212220	1.68702988	0.01882714	0.18034872	2.12047443
0.01691146	0.00594934	1.20342012	1.71965155	0.01913056	0.18423008	2.15757850
0.01723575	0.00587908	1.19274057	1.70457417	0.01882366	0.18042556	2.11363384
0.01733798	0.00600594	1.18910683	1.70991365	0.01881612	0.18080108	2.05744002
0.01738854	0.00595809	1.18794498	1.73714690	0.01872448	0.18082827	2.05086846
0.01760858	0.00606890	1.19128165	1.68866225	0.01893614	0.18087937	2.06052770
0.01766355	0.00618580	1.20808677	1.69122941	0.01905607	0.17780844	2.08335385
0.01711699	0.00616055	1.21900360	1.68625713	0.02005948	0.17663625	2.06980638
0.01683831	0.00616046	1.20207131	1.70028601	0.02007037	0.17675080	2.10240214
0.01712124	0.00612539	1.19777348	1.66545334	0.01984851	0.17174004	2.08687979
0.01712296	0.00600552	1.18768186	1.68190477	0.01990517	0.17095513	2.05576319
0.01728313	0.00597027	1.19240812	1.68440788	0.01971811	0.17525387	2.04120335
0.01740761	0.00601641	1.21708984	1.67416452	0.01987634	0.17329676	2.03263461
0.01694946	0.00607251	1.21025499	1.68092889	0.01969596	0.17289756	2.02598165
0.01682763	0.00612970	1.20566501	1.70583219	0.01992133	0.17280687	2.03381245
0.01715222	0.00607768	1.21027481	1.69380860	0.01995840	0.17368797	2.08458901
0.01714598	0.00620536	1.20052021	1.68925780	0.02026591	0.17561447	2.12907126
0.01773126	0.00614153	1.18518841	1.69664567	0.02030402	0.17678552	2.13576916
0.01823159	0.00616998	1.20322012	1.68104148	0.02058069	0.17746278	2.14784046
0.01783297	0.00620118	1.19869068	1.70283526	0.02039972	0.17783386	2.13640396
0.01780172	0.00618831	1.19293823	1.70570813	0.02037236	0.17575087	2.13340763
0.01807648	0.00633562	1.19855248	1.67517100	0.02010318	0.17807840	2.10254943
0.01822893	0.00640620	1.19850277	1.67955124	0.01973244	0.17682177	2.05259001
0.01830277	0.00640145	1.19862047	1.69695726	0.01986980	0.17637626	2.04327819
0.01813652	0.00640175	1.20996805	1.68957522	0.01982494	0.17425407	2.01745083
0.01791376	0.00626834	1.19872202	1.69603895	0.01962852	0.17349537	1.98889366
0.01749489	0.00621948	1.20129290	1.66987591	0.01984612	0.17397408	2.02906972
0.01738456	0.00623495	1.19057182	1.69047827	0.01985700	0.17192241	2.01120668
0.01732691	0.00632707	1.20558817	1.68137987	0.02003069	0.17433607	2.01504114
0.01820543	0.00625942	1.20483861	1.70565339	0.01956816	0.16998008	2.00616164
0.01768585	0.00631351	1.20513385	1.70951186	0.01967571	0.17120703	1.96766497
0.01775790	0.00620716	1.21393321	1.66755170	0.01975586	0.17032127	2.00297841
0.01839203	0.00636717	1.21326549	1.63066307	0.01995608	0.16713083	2.01232211
0.01839437	0.00628554	1.20811243	1.65709078	0.02028940	0.16781780	2.00153934
0.01857188	0.00606149	1.18537270	1.65931946	0.02051393	0.16333258	1.97631121
0.01864650	0.00619581	1.20759746	1.65096061	0.02104731	0.16078572	1.99424410
0.01800878	0.00620521	1.22903960	1.66543839	0.02174223	0.16084459	2.03094759
0.01783059	0.00601726	1.21405584	1.65493585	0.02144256	0.15816781	1.96528295
0.01809149	0.00614379	1.20446734	1.63546577	0.02164898	0.15668342	1.95257407
0.01856849	0.00621729	1.21419735	1.60601979	0.02126738	0.15731881	1.96019698
0.01846764	0.00619417	1.21171403	1.66273591	0.02150304	0.15800806	1.99709296
0.01863432	0.00619127	1.21717831	1.63626903	0.02163074	0.16021699	2.04700378
0.01897226	0.00612819	1.19339010	1.64889133	0.02189726	0.16209787	2.01474115
0.01895137	0.00619548	1.19125705	1.66390977	0.02157804	0.16769724	2.05053941
0.01863667	0.00603844	1.20518888	1.65487214	0.02221793	0.16263489	2.08407022
0.01891970	0.00613484	1.21114850	1.60583932	0.02288533	0.16603382	2.11721589
0.01903122	0.00626697	1.21551008	1.61447072	0.02276051	0.16224404	2.05516371
0.01926055	0.00621894	1.21440759	1.60644034	0.02251671	0.16245622	2.05493438
0.01892599	0.00604372	1.19568357	1.61301105	0.02259163	0.16103773	2.01789223
0.01928901	0.00583894	1.19629577	1.62336257	0.02174807	0.16237832	1.99054944
0.01924562	0.00594702	1.19178583	1.63248277	0.02227567	0.16378937	2.03379263
0.01930701	0.00614116	1.20458003	1.63019289	0.02193509	0.16284752	1.95069577
0.01899454	0.00604180	1.18314312	1.64860508	0.02235597	0.16056195	1.98941508
0.01897464	0.00624100	1.21242890	1.63382471	0.02171739	0.16305609	1.97599926
0.01904834	0.00625516	1.20122456	1.62392469	0.02170574	0.16314213	2.00969392
0.01859407	0.00634641	1.19153144	1.62312331	0.02174701	0.16196898	1.99287636
0.01883918	0.00631935	1.20888363	1.63699522	0.02148749	0.16215712	2.01534906
0.01911429	0.00624950	1.19498457	1.63867231	0.02118818	0.16210589	2.01721016
0.01921106	0.00629773	1.20725734	1.65372418	0.02059525	0.16855725	2.00704659
0.01892079	0.00622411	1.20437535	1.64406169	0.02027131	0.16843192	1.98555668
0.01909178	0.00620011	1.18306412	1.65220512	0.02014843	0.16974971	1.99811072
0.01895597	0.00618411	1.19568728	1.62311581	0.02060168	0.17319490	2.09423471
0.01901869	0.00654217	1.20825898	1.63039413	0.02101690	0.17313831	2.09029239
0.01910348	0.00663268	1.20111358	1.63599475	0.02088459	0.17397112	2.11599984
0.01882567	0.00675307	1.22992436	1.61409295	0.02056962	0.17829913	2.19649995
0.01897698	0.00665465	1.21510934	1.60828559	0.02025254	0.17816214	2.15208229
0.01913432	0.00655263	1.20546784	1.64234633	0.02060977	0.17820815	2.14667502
0.01866860	0.00635941	1.19513700	1.63027096	0.02072364	0.17762426	2.14341661
0.01901365	0.00635558	1.19916106	1.62749255	0.02030287	0.17754948	2.13740915
0.01866429	0.00627179	1.19551758	1.65031545	0.01966076	0.17896826	2.14536707
0.01866429	0.00627179	1.19551758	1.65031545	0.01966076	0.17896826	2.14536707
0.01936459	0.00628342	1.18932666	1.64004482	0.02035196	0.18141533	2.17951270
0.02041897	0.00633251	1.19658785	1.61206721	0.01969674	0.18243022	2.14398541
0.02086402	0.00642113	1.19841021	1.61595956	0.01950347	0.18370549	2.14030842
0.02051694	0.00636252	1.19692988	1.62085185	0.01946320	0.18195858	2.13109630
0.02031562	0.00631860	1.19131014	1.61384900	0.01940682	0.18058433	2.11398714
0.02029621	0.00623710	1.18337627	1.62105537	0.01942534	0.18485169	2.14719832
0.01985771	0.00616459	1.20246456	1.63402239	0.01911225	0.18541421	2.11824742
0.01980749	0.00616246	1.19588642	1.64405025	0.01905586	0.18204967	2.07243665
0.02000116	0.00627505	1.19470549	1.59613172	0.01909545	0.17853582	2.08591417
0.01978958	0.00621767	1.20939139	1.61693350	0.01903624	0.18007550	2.07702489
0.01997980	0.00656377	1.22232610	1.63522282	0.01875935	0.17832852	2.11935588
0.01978722	0.00655950	1.22391061	1.63287732	0.01856676	0.18084539	2.14210410
0.01965443	0.00676476	1.20638175	1.64810544	0.01837524	0.18313469	2.11207765
0.01936879	0.00673013	1.21104595	1.65403806	0.01857288	0.18156827	2.10075052
0.02016423	0.00676531	1.20389736	1.61819437	0.01888114	0.17534329	2.02759690
0.01957631	0.00686404	1.20835160	1.64476359	0.01885649	0.17709092	2.04037921
0.02009684	0.00709200	1.22347428	1.64164592	0.01927092	0.17670114	2.06394754
0.02000687	0.00717366	1.21094656	1.62040454	0.01943937	0.17808737	2.11696608
0.02026406	0.00716832	1.21963396	1.61449446	0.01929901	0.17944148	2.07541626
0.02003013	0.00730973	1.22651338	1.61178950	0.01832441	0.18491410	2.09819185
0.01955456	0.00728345	1.19731859	1.61970842	0.01802221	0.18569492	2.03114521
0.01982390	0.00737700	1.21281582	1.61799811	0.01798066	0.18011016	2.01475572
0.02037218	0.00722381	1.20773693	1.65105256	0.01787088	0.18052520	2.03312202
0.02110344	0.00734029	1.19902799	1.63875896	0.01753386	0.17860293	1.97834371
0.02023110	0.00732876	1.21965265	1.59547557	0.01759871	0.17382583	1.93279362
0.02017034	0.00730495	1.21424090	1.60234969	0.01722925	0.17174081	1.91474971
0.02041169	0.00734770	1.22368089	1.62358477	0.01703780	0.17441129	1.91524940
0.01961345	0.00710843	1.22517134	1.61617174	0.01718813	0.17726150	1.91200937
0.01947044	0.00712655	1.21785093	1.60719753	0.01745474	0.17417640	1.89185536
0.01944272	0.00718955	1.23043096	1.60901521	0.01771581	0.17424238	1.88053069
0.01952291	0.00716276	1.22358036	1.59115876	0.01751946	0.17671782	1.87718277
0.01976919	0.00693081	1.22194882	1.61575268	0.01768449	0.17215442	1.88049781
0.01975498	0.00694822	1.21979604	1.62864440	0.01765856	0.17146765	1.89454899
0.02043975	0.00697367	1.19963398	1.61936937	0.01707830	0.17625889	1.91818444
0.01964608	0.00696293	1.21360529	1.61896170	0.01709139	0.17446325	1.92547761
0.01949198	0.00683435	1.22462079	1.60567065	0.01750275	0.17187063	1.88964985
0.01972351	0.00678594	1.21896286	1.62973421	0.01788255	0.17236783	1.91381390
0.01963167	0.00685629	1.21622954	1.60245858	0.01756453	0.17093543	1.87685656
0.01956721	0.00672849	1.21201895	1.62096340	0.01752975	0.17647248	1.90887491
0.01934992	0.00663169	1.21493664	1.62433811	0.01743733	0.17547616	1.91370936
0.01951637	0.00684638	1.20101037	1.59270409	0.01778778	0.17433281	1.89084542
0.01948638	0.00673744	1.22953194	1.57855596	0.01811810	0.17361674	1.90527014
0.01943480	0.00696971	1.23506518	1.58755724	0.01780764	0.17048764	1.90039328
0.01960809	0.00700066	1.22251708	1.57206813	0.01774052	0.17485524	1.91340106
0.01924144	0.00714502	1.22226669	1.60015728	0.01785305	0.17406234	1.91614281
0.01893453	0.00700564	1.22797533	1.57252806	0.01762653	0.17412876	1.88115128
0.01892720	0.00696884	1.24297874	1.56968087	0.01755297	0.17607474	1.89957406
0.01873583	0.00702391	1.23811385	1.61861194	0.01744464	0.17950855	1.90424648
0.01890291	0.00698585	1.23088140	1.63512856	0.01803719	0.17527361	1.89886310
0.01881763	0.00709017	1.23319701	1.64110408	0.01796347	0.17485967	1.87965980
0.01876477	0.00704433	1.21817851	1.64375980	0.01741250	0.17590049	1.88376115
0.01888663	0.00709926	1.20720378	1.61685997	0.01739950	0.17939117	1.91088200
0.01938046	0.00699049	1.22060301	1.59242786	0.01737545	0.17724243	1.87341950
0.01844483	0.00735059	1.23115638	1.64022467	0.01739839	0.17704792	1.87768224
0.01839796	0.00716843	1.21748542	1.64456827	0.01738897	0.18195543	1.91315270
0.01829776	0.00707874	1.20164538	1.64796181	0.01678361	0.18245945	1.93279419
0.01820303	0.00704404	1.20976296	1.65981611	0.01624105	0.18542369	1.94975165
0.01849277	0.00693147	1.22113432	1.62951052	0.01634120	0.18823631	1.98487591
0.01829713	0.00676710	1.22655346	1.65767280	0.01632149	0.18724779	1.98608671
0.01846641	0.00658615	1.20180876	1.63340740	0.01619567	0.18761119	2.03289861
0.01838068	0.00644047	1.22523324	1.64173327	0.01657092	0.18598740	1.98779298
0.01869447	0.00662501	1.22039945	1.63495757	0.01701929	0.18555817	2.08448512
0.01882224	0.00653178	1.21871399	1.66741664	0.01726272	0.18991324	2.09915094
0.01863036	0.00651452	1.22334069	1.64840419	0.01687152	0.18876270	2.06260946
0.01833191	0.00650909	1.21193572	1.64805535	0.01715076	0.18700193	2.07428393
0.01874537	0.00639192	1.20312900	1.66045134	0.01749593	0.18359680	2.07778467
0.01832297	0.00637111	1.21223518	1.64666404	0.01737136	0.18295108	2.04425013
0.01857078	0.00630974	1.19407704	1.62576829	0.01754405	0.18294625	2.06860498
0.01891026	0.00622358	1.21384860	1.62487692	0.01773026	0.18246383	2.02938587
0.01973795	0.00616383	1.20435635	1.62504382	0.01745587	0.18421578	2.05931750
0.01951605	0.00618907	1.21040379	1.62719399	0.01752992	0.18581074	2.09412024
0.01944693	0.00614824	1.18135894	1.65763761	0.01767462	0.18076997	2.07413233
0.01850372	0.00602584	1.20195948	1.67923416	0.01764635	0.18424461	2.03355091
0.01898356	0.00611805	1.20513311	1.61417946	0.01771935	0.18253942	2.01945867
0.01914751	0.00634748	1.19173547	1.60778559	0.01752350	0.17778455	1.99651316
0.01874588	0.00625185	1.20329296	1.62912701	0.01633878	0.17654365	1.94533107
0.01846755	0.00633521	1.22227767	1.62423614	0.01657674	0.17628071	1.92152972
0.01779333	0.00636863	1.21896733	1.65743323	0.01660821	0.18041015	1.93036808
0.01782581	0.00641008	1.21838786	1.66718566	0.01649231	0.18004751	1.91945863
0.01757828	0.00634095	1.21885350	1.65771830	0.01620064	0.17676886	1.87633508
0.01773782	0.00627496	1.23205028	1.66770307	0.01646267	0.17571245	1.89061066
0.01791863	0.00639539	1.20852574	1.67636837	0.01654778	0.17997173	1.92513721
0.01802330	0.00621579	1.20416534	1.70751461	0.01648812	0.18124865	1.95895094
0.01826808	0.00618169	1.20152724	1.66197472	0.01660717	0.17993024	1.89450114
0.01827252	0.00607389	1.20399586	1.64876200	0.01669868	0.18193091	1.89777407
0.01866129	0.00608786	1.19323482	1.62819063	0.01607756	0.17834903	1.93912407
0.01861553	0.00600085	1.18519805	1.66307318	0.01659773	0.18555140	1.97011589
0.01863410	0.00605862	1.20150082	1.66800274	0.01689018	0.18667775	1.98352292
0.01933973	0.00610988	1.19573006	1.64738169	0.01695919	0.18277468	2.00768381
0.01878277	0.00611396	1.20209053	1.65334505	0.01696240	0.18555416	1.97515949
0.01903781	0.00595711	1.19006109	1.64084880	0.01718439	0.18582200	2.03154612
0.01880185	0.00599136	1.19226040	1.65010890	0.01722641	0.18598329	2.05024855
0.01940673	0.00610670	1.19976986	1.64942085	0.01768673	0.18637458	2.10462345
0.01934309	0.00623297	1.20914024	1.63379133	0.01798408	0.18286782	2.08453736
0.01907581	0.00613473	1.20381584	1.65173687	0.01779249	0.18493820	2.07924679
0.01921216	0.00617444	1.20182142	1.64443895	0.01755903	0.18499625	2.08394129
0.01911644	0.00603984	1.17904535	1.65164584	0.01742478	0.18191783	2.10035148
0.01933248	0.00607756	1.21002829	1.61698278	0.01764005	0.18391984	2.08346663
0.01923081	0.00603353	1.18620347	1.61043799	0.01763837	0.18592108	2.09201409
0.01930497	0.00597916	1.20526550	1.60913310	0.01751234	0.18505681	2.11362555
0.02033039	0.00588898	1.19060451	1.62282552	0.01795496	0.17944474	2.07854576
0.02012806	0.00595462	1.17929582	1.62567059	0.01839192	0.18064449	2.09672540
0.01993252	0.00597527	1.20010142	1.63217480	0.01873897	0.18092248	2.08240127
0.01895606	0.00594344	1.20492361	1.60713935	0.01910585	0.18216967	2.16977241
0.01917036	0.00601391	1.21129029	1.61175878	0.01927177	0.18450779	2.15018487
0.01917036	0.00601391	1.21129029	1.61175878	0.01927177	0.18450779	2.15018487
0.01894195	0.00596598	1.19727850	1.62792913	0.01910039	0.18133004	2.12560305
0.01838796	0.00603787	1.19817745	1.64873849	0.01889758	0.18259095	2.07741839
0.01826575	0.00620936	1.19824420	1.65756185	0.01890060	0.18370767	2.10959551
0.01864128	0.00620871	1.19916447	1.68069916	0.01948636	0.18133742	2.17598720
0.01872189	0.00612472	1.18615560	1.66602801	0.01960381	0.17731584	2.11440460
0.01900296	0.00604291	1.19697819	1.63713424	0.01972002	0.17544533	2.11224396
0.01926633	0.00597026	1.20406720	1.64479412	0.01995331	0.17279565	2.12406976
0.01950636	0.00593290	1.20458119	1.63680812	0.02014868	0.17331547	2.08050151
0.01938205	0.00588776	1.19758076	1.60039891	0.02059459	0.17084767	2.01595988
0.01931151	0.00574452	1.20429099	1.62490848	0.02062867	0.16797313	2.01680872
0.01900341	0.00574126	1.19948002	1.61430424	0.02063687	0.16280913	1.99364561
0.01816905	0.00571382	1.18713261	1.67348197	0.02139950	0.16387840	1.98108457
0.01862822	0.00555562	1.19703376	1.67323428	0.02134766	0.15687518	1.98643069
0.01944785	0.00559816	1.19446975	1.62723853	0.02153504	0.15954379	1.99590606
0.01966743	0.00569440	1.20472425	1.60094152	0.02160279	0.15535735	1.98446863
0.01985141	0.00577037	1.20020683	1.59588967	0.02199346	0.15885789	1.99462359
0.01958908	0.00576290	1.20421638	1.60669484	0.02203373	0.16240632	2.00646871
0.01949023	0.00577417	1.21099698	1.61667491	0.02251905	0.16055997	2.00082941
0.01960049	0.00584168	1.19072285	1.63298347	0.02298954	0.15917354	2.02109571
0.01951204	0.00590678	1.20133704	1.62314527	0.02334067	0.15985246	2.08050537
0.01917786	0.00605259	1.20588364	1.61201212	0.02316791	0.16241289	2.10894837
0.01959189	0.00597944	1.17785495	1.63457908	0.02357992	0.16318810	2.12098335
0.01927068	0.00598393	1.20974793	1.61571968	0.02423433	0.15814034	2.12831603
0.01955555	0.00600644	1.21035999	1.60660833	0.02456394	0.15714842	2.10638094
0.01974594	0.00602635	1.21241499	1.62198499	0.02423066	0.15738931	2.08521645
0.02022815	0.00589698	1.19044313	1.62076727	0.02487271	0.15849809	2.13753510
0.01994878	0.00603795	1.19776758	1.61675432	0.02493580	0.15459480	2.11169270
0.01935567	0.00612827	1.20800111	1.62036412	0.02490928	0.15505925	2.14689771
0.01981467	0.00596554	1.20445413	1.60714736	0.02525469	0.15694964	2.18180654
0.01894431	0.00597358	1.19951523	1.61581010	0.02530335	0.15649635	2.14074334
0.01904374	0.00584274	1.20961983	1.61035705	0.02548900	0.15708945	2.14849643
0.01868429	0.00578563	1.20951096	1.62703612	0.02577609	0.15669477	2.18729786
0.01894392	0.00597908	1.20861573	1.60247627	0.02562139	0.15589929	2.13311111
0.01927445	0.00594070	1.22035472	1.59982427	0.02550734	0.15298705	2.08952713
0.01943683	0.00600668	1.21867754	1.59758808	0.02513032	0.15963648	2.08698159
0.01895288	0.00605525	1.19434606	1.59770765	0.02534275	0.15491134	2.03502718
0.01909218	0.00604436	1.19434430	1.61881206	0.02479526	0.15347667	2.02332097
0.01925154	0.00602926	1.20019677	1.61687664	0.02484816	0.15359308	2.05357019
0.01853833	0.00612937	1.21198238	1.62500043	0.02554962	0.15541872	2.07485142
0.01871629	0.00622196	1.21466341	1.62600191	0.02492689	0.15541359	2.02924064
0.01943105	0.00620878	1.19676734	1.60138907	0.02431651	0.15561146	2.09048355
0.01908020	0.00614138	1.18099690	1.63710738	0.02490836	0.15547794	2.09128636
0.01877816	0.00606378	1.18069893	1.68691381	0.02467298	0.15397639	2.07583500
0.01907741	0.00596486	1.18715229	1.65870608	0.02496406	0.15995800	2.11853868
0.01965570	0.00623047	1.19056355	1.66028789	0.02475512	0.16389239	2.11193267
0.02012985	0.00628727	1.18082105	1.63451757	0.02471551	0.15989685	2.12418568
0.02019999	0.00628477	1.19899413	1.59048536	0.02413644	0.15235214	2.08258127
0.02006457	0.00630722	1.21718451	1.57669565	0.02447147	0.15504200	2.04542995
0.01993167	0.00638493	1.20243325	1.57619368	0.02391419	0.15393466	2.05233296
0.01997026	0.00638276	1.19623453	1.56785325	0.02361284	0.15243592	2.05200749
0.02023021	0.00635976	1.18905396	1.56717636	0.02369195	0.15342650	2.03931238
0.02040643	0.00638189	1.21440850	1.57756284	0.02278380	0.15821071	1.99033128
0.02007524	0.00666598	1.20744535	1.57100485	0.02272902	0.15670519	2.02967685
0.01982548	0.00662499	1.20948569	1.63115547	0.02206635	0.15678375	2.01278476
0.01962622	0.00642769	1.20303246	1.62302186	0.02216693	0.15720933	1.95246861
0.01910899	0.00646879	1.22816208	1.63128466	0.02233187	0.15916415	1.97997692
0.01906265	0.00657453	1.21153849	1.63151945	0.02297082	0.16197424	2.00988612
0.01854363	0.00631428	1.22474205	1.61463659	0.02243508	0.16572320	2.07308105
0.01895664	0.00637307	1.21244918	1.62894328	0.02267200	0.16413368	2.03737786
0.01957968	0.00621723	1.21310168	1.63744852	0.02269023	0.16305372	2.05664070
0.01926656	0.00618994	1.20781995	1.62514025	0.02240927	0.16326192	2.08555916
0.01909332	0.00618003	1.19855582	1.63595887	0.02216493	0.16433583	2.09135914
0.01930974	0.00621727	1.20211322	1.61013176	0.02124700	0.16663462	2.05807214
0.01961333	0.00643033	1.21423815	1.64156905	0.02101596	0.17044614	2.12260493
0.01985154	0.00621584	1.20601885	1.63476403	0.02093635	0.17204052	2.12972058
0.01896357	0.00656913	1.20058317	1.60838085	0.02086405	0.17234480	2.11699819
0.01883300	0.00670617	1.20181935	1.64269022	0.02121689	0.17246354	2.07447462
0.01914087	0.00675266	1.20716579	1.62894110	0.02109576	0.17085528	2.08919407
0.01942553	0.00672177	1.20422871	1.61586916	0.02107800	0.16937495	2.05314839
