6.300000000000000000e+01 2.399000000000000000e+05 6.012160000000000000e+05 2.100000000000000089e+00 4.571033704000000398e+03
6.400000000000000000e+01 2.490410000000000000e+05 5.761170000000000000e+05 1.800000000000000044e+00 4.643028911999999764e+03
6.500000000000000000e+01 2.453870000000000000e+05 5.925030000000000000e+05 1.500000000000000000e+00 4.675513633999999911e+03
6.600000000000000000e+01 2.461020000000000000e+05 5.900120000000000000e+05 1.899999999999999911e+00 4.738745867999999973e+03
6.700000000000000000e+01 2.449370000000000000e+05 5.928110000000000000e+05 1.600000000000000089e+00 4.740272998000000371e+03
6.800000000000000000e+01 2.489160000000000000e+05 5.939070000000000000e+05 1.699999999999999956e+00 4.784982453999999962e+03
6.900000000000000000e+01 2.383810000000000000e+05 5.928590000000000000e+05 2.299999999999999822e+00 4.814538645999999972e+03
7.000000000000000000e+01 2.444260000000000000e+05 5.844520000000000000e+05 1.600000000000000089e+00 4.824903438000000278e+03
7.100000000000000000e+01 2.498880000000000000e+05 5.952810000000000000e+05 1.600000000000000089e+00 4.831139756999999918e+03
7.200000000000000000e+01 2.497630000000000000e+05 5.960210000000000000e+05 2.000000000000000000e+00 4.844069271000000299e+03
7.300000000000000000e+01 2.431020000000000000e+05 5.959300000000000000e+05 2.299999999999999822e+00 4.925633229000000028e+03
7.400000000000000000e+01 2.503460000000000000e+05 5.946220000000000000e+05 1.500000000000000000e+00 4.948650775000000067e+03
7.500000000000000000e+01 2.455930000000000000e+05 5.933800000000000000e+05 1.800000000000000044e+00 4.973737650000000031e+03
7.600000000000000000e+01 2.501410000000000000e+05 5.768990000000000000e+05 2.200000000000000178e+00 4.992790358999999626e+03
7.700000000000000000e+01 2.385740000000000000e+05 5.945320000000000000e+05 1.699999999999999956e+00 5.053368843000000197e+03
7.800000000000000000e+01 2.407250000000000000e+05 5.984840000000000000e+05 1.899999999999999911e+00 5.071693553000000065e+03
7.900000000000000000e+01 2.468760000000000000e+05 5.901940000000000000e+05 1.500000000000000000e+00 5.158324907000000167e+03
8.000000000000000000e+01 2.474670000000000000e+05 5.883680000000000000e+05 1.600000000000000089e+00 5.158905104000000392e+03
8.100000000000000000e+01 2.424280000000000000e+05 5.841370000000000000e+05 1.899999999999999911e+00 5.163453298999999788e+03
8.200000000000000000e+01 2.488620000000000000e+05 5.909560000000000000e+05 1.500000000000000000e+00 5.183591481000000385e+03
8.300000000000000000e+01 2.456280000000000000e+05 5.738250000000000000e+05 1.800000000000000044e+00 5.203171978999999737e+03
8.400000000000000000e+01 2.461850000000000000e+05 5.914800000000000000e+05 2.399999999999999911e+00 5.220601145999999972e+03
8.500000000000000000e+01 2.477800000000000000e+05 5.894510000000000000e+05 2.200000000000000178e+00 5.222116307999999663e+03
8.600000000000000000e+01 2.390840000000000000e+05 5.844670000000000000e+05 1.500000000000000000e+00 5.243301354000000174e+03
8.700000000000000000e+01 2.480550000000000000e+05 5.924620000000000000e+05 1.899999999999999911e+00 5.246560381999999663e+03
8.800000000000000000e+01 2.414500000000000000e+05 5.952130000000000000e+05 1.600000000000000089e+00 5.249718286999999691e+03
8.900000000000000000e+01 2.459140000000000000e+05 5.940160000000000000e+05 1.500000000000000000e+00 5.252136794000000009e+03
9.000000000000000000e+01 2.472050000000000000e+05 5.904420000000000000e+05 1.600000000000000089e+00 5.307862406999999621e+03
9.100000000000000000e+01 2.467090000000000000e+05 5.931400000000000000e+05 1.699999999999999956e+00 5.314924167000000125e+03
9.200000000000000000e+01 2.536270000000000000e+05 5.917190000000000000e+05 1.500000000000000000e+00 5.337323425999999927e+03
9.300000000000000000e+01 2.421980000000000000e+05 5.967850000000000000e+05 3.500000000000000000e+00 5.360193807999999990e+03
9.400000000000000000e+01 2.428660000000000000e+05 5.967050000000000000e+05 2.500000000000000000e+00 5.360391991000000417e+03
9.500000000000000000e+01 2.432120000000000000e+05 5.960070000000000000e+05 2.299999999999999822e+00 5.378928055999999742e+03
9.600000000000000000e+01 2.308290000000000000e+05 5.786170000000000000e+05 1.800000000000000044e+00 5.389050427999999556e+03
9.700000000000000000e+01 2.414980000000000000e+05 5.986840000000000000e+05 1.600000000000000089e+00 5.410962373000000298e+03
9.800000000000000000e+01 2.485170000000000000e+05 5.915430000000000000e+05 1.600000000000000089e+00 5.418989977000000181e+03
9.900000000000000000e+01 2.449270000000000000e+05 5.992850000000000000e+05 2.299999999999999822e+00 5.436550822000000153e+03
1.000000000000000000e+02 2.546500000000000000e+05 5.959340000000000000e+05 1.500000000000000000e+00 5.515758031999999730e+03
1.010000000000000000e+02 2.460790000000000000e+05 5.970250000000000000e+05 2.299999999999999822e+00 5.530996689999999944e+03
1.020000000000000000e+02 2.427790000000000000e+05 5.832340000000000000e+05 1.500000000000000000e+00 5.552450856000000385e+03
1.030000000000000000e+02 2.428930000000000000e+05 5.831060000000000000e+05 2.600000000000000089e+00 5.553052998000000116e+03
1.040000000000000000e+02 2.425700000000000000e+05 5.946590000000000000e+05 2.000000000000000000e+00 5.639496169000000009e+03
1.050000000000000000e+02 2.455220000000000000e+05 5.971440000000000000e+05 2.100000000000000089e+00 5.665821284999999989e+03
1.060000000000000000e+02 2.366950000000000000e+05 5.939990000000000000e+05 1.699999999999999956e+00 5.666710243000000446e+03
1.070000000000000000e+02 2.444900000000000000e+05 5.989060000000000000e+05 1.500000000000000000e+00 5.732225336000000425e+03
1.080000000000000000e+02 2.490920000000000000e+05 5.962480000000000000e+05 1.500000000000000000e+00 5.765191968000000088e+03
1.090000000000000000e+02 2.486400000000000000e+05 5.795230000000000000e+05 2.100000000000000089e+00 5.778578252000000248e+03
1.100000000000000000e+02 2.456750000000000000e+05 5.949020000000000000e+05 2.000000000000000000e+00 5.805064537000000200e+03
1.110000000000000000e+02 2.507590000000000000e+05 5.905860000000000000e+05 1.699999999999999956e+00 5.822417488000000048e+03
1.120000000000000000e+02 2.476340000000000000e+05 5.797270000000000000e+05 1.500000000000000000e+00 5.894788969999999608e+03
1.130000000000000000e+02 2.442550000000000000e+05 5.996060000000000000e+05 2.200000000000000178e+00 6.009540868000000046e+03
1.140000000000000000e+02 2.451370000000000000e+05 5.939830000000000000e+05 1.899999999999999911e+00 6.010612904999999955e+03
1.150000000000000000e+02 2.545160000000000000e+05 5.970440000000000000e+05 2.500000000000000000e+00 6.062272673999999824e+03
1.160000000000000000e+02 2.358190000000000000e+05 5.998650000000000000e+05 1.800000000000000044e+00 6.143413773000000219e+03
1.170000000000000000e+02 2.437800000000000000e+05 5.952940000000000000e+05 3.200000000000000178e+00 6.174228866000000380e+03
1.180000000000000000e+02 2.446870000000000000e+05 6.002270000000000000e+05 2.200000000000000178e+00 6.182677152999999635e+03
1.190000000000000000e+02 2.357890000000000000e+05 5.950780000000000000e+05 1.500000000000000000e+00 6.220844699000000219e+03
1.200000000000000000e+02 2.441660000000000000e+05 5.684000000000000000e+05 1.500000000000000000e+00 6.237340092999999797e+03
1.210000000000000000e+02 2.471580000000000000e+05 5.986590000000000000e+05 1.699999999999999956e+00 6.237687407000000348e+03
1.220000000000000000e+02 2.435360000000000000e+05 5.965140000000000000e+05 1.699999999999999956e+00 6.244036191999999573e+03
1.230000000000000000e+02 2.433270000000000000e+05 5.957860000000000000e+05 1.899999999999999911e+00 6.245827812000000449e+03
1.240000000000000000e+02 2.450640000000000000e+05 5.978960000000000000e+05 2.200000000000000178e+00 6.268165613000000121e+03
1.250000000000000000e+02 2.451410000000000000e+05 5.996980000000000000e+05 1.699999999999999956e+00 6.271499248000000080e+03
1.260000000000000000e+02 2.411000000000000000e+05 5.961360000000000000e+05 2.600000000000000089e+00 6.340861469999999827e+03
1.270000000000000000e+02 2.521590000000000000e+05 5.928580000000000000e+05 2.600000000000000089e+00 6.342699548999999934e+03
1.280000000000000000e+02 2.497530000000000000e+05 5.909000000000000000e+05 1.500000000000000000e+00 6.346595787000000200e+03
1.290000000000000000e+02 2.478450000000000000e+05 5.975590000000000000e+05 1.800000000000000044e+00 6.360462754999999561e+03
1.300000000000000000e+02 2.443790000000000000e+05 5.929670000000000000e+05 1.600000000000000089e+00 6.363137013999999908e+03
1.310000000000000000e+02 2.465190000000000000e+05 5.972560000000000000e+05 3.000000000000000000e+00 6.364207140999999865e+03
1.320000000000000000e+02 2.461730000000000000e+05 5.920920000000000000e+05 1.800000000000000044e+00 6.422429062999999587e+03
1.330000000000000000e+02 2.468760000000000000e+05 5.901940000000000000e+05 1.699999999999999956e+00 6.438982697000000371e+03
1.340000000000000000e+02 2.492700000000000000e+05 5.928570000000000000e+05 1.600000000000000089e+00 6.508082118000000264e+03
1.350000000000000000e+02 2.460700000000000000e+05 5.740380000000000000e+05 1.600000000000000089e+00 6.558203403000000435e+03
1.360000000000000000e+02 2.454440000000000000e+05 5.894810000000000000e+05 2.299999999999999822e+00 6.574158067000000301e+03
1.370000000000000000e+02 2.455710000000000000e+05 5.827480000000000000e+05 1.500000000000000000e+00 6.591187882000000172e+03
1.380000000000000000e+02 2.465020000000000000e+05 5.923200000000000000e+05 1.500000000000000000e+00 6.593759374999999636e+03
1.390000000000000000e+02 2.400570000000000000e+05 5.986030000000000000e+05 1.699999999999999956e+00 6.610504363000000012e+03
1.400000000000000000e+02 2.493270000000000000e+05 5.899450000000000000e+05 1.800000000000000044e+00 6.651949964999999793e+03
1.410000000000000000e+02 2.478690000000000000e+05 5.790810000000000000e+05 2.399999999999999911e+00 6.691618147999999564e+03
1.420000000000000000e+02 2.491500000000000000e+05 5.932990000000000000e+05 1.600000000000000089e+00 6.716014640999999756e+03
1.430000000000000000e+02 2.496640000000000000e+05 6.010090000000000000e+05 2.299999999999999822e+00 6.724375936999999794e+03
1.440000000000000000e+02 2.472980000000000000e+05 6.029110000000000000e+05 1.600000000000000089e+00 6.726134119999999712e+03
1.450000000000000000e+02 2.366050000000000000e+05 6.123090000000000000e+05 2.500000000000000000e+00 6.728334501999999702e+03
1.460000000000000000e+02 2.577580000000000000e+05 5.856100000000000000e+05 1.699999999999999956e+00 6.730694618000000446e+03
1.470000000000000000e+02 2.412010000000000000e+05 5.843000000000000000e+05 1.500000000000000000e+00 6.751773390999999719e+03
1.480000000000000000e+02 2.477760000000000000e+05 5.781340000000000000e+05 2.000000000000000000e+00 6.761787811999999576e+03
1.490000000000000000e+02 2.526120000000000000e+05 5.978770000000000000e+05 1.500000000000000000e+00 6.768029896000000008e+03
1.500000000000000000e+02 2.373460000000000000e+05 5.819690000000000000e+05 1.500000000000000000e+00 6.773151423999999679e+03
1.510000000000000000e+02 2.448970000000000000e+05 5.890430000000000000e+05 1.800000000000000044e+00 6.806015150000000176e+03
1.520000000000000000e+02 2.425350000000000000e+05 6.026360000000000000e+05 2.500000000000000000e+00 6.827304455999999846e+03
1.530000000000000000e+02 2.512790000000000000e+05 5.812820000000000000e+05 1.600000000000000089e+00 6.842742083000000093e+03
1.540000000000000000e+02 2.604330000000000000e+05 5.854630000000000000e+05 1.699999999999999956e+00 6.973881736000000274e+03
1.550000000000000000e+02 2.388200000000000000e+05 5.932010000000000000e+05 2.399999999999999911e+00 6.985801816999999573e+03
1.560000000000000000e+02 2.432990000000000000e+05 5.912950000000000000e+05 1.500000000000000000e+00 6.994612581000000318e+03
1.570000000000000000e+02 2.475840000000000000e+05 5.880740000000000000e+05 1.500000000000000000e+00 7.038827269000000342e+03
1.580000000000000000e+02 2.445610000000000000e+05 5.951050000000000000e+05 1.500000000000000000e+00 7.051847904999999628e+03
1.590000000000000000e+02 2.498110000000000000e+05 5.766700000000000000e+05 2.000000000000000000e+00 7.053117986000000201e+03
1.600000000000000000e+02 2.518570000000000000e+05 5.802360000000000000e+05 1.500000000000000000e+00 7.071176376999999775e+03
1.610000000000000000e+02 2.465220000000000000e+05 5.796120000000000000e+05 1.800000000000000044e+00 7.098680266000000302e+03
1.620000000000000000e+02 2.523070000000000000e+05 5.855330000000000000e+05 1.899999999999999911e+00 7.104724664000000303e+03
1.630000000000000000e+02 2.472940000000000000e+05 6.031340000000000000e+05 1.899999999999999911e+00 7.112646678000000065e+03
1.640000000000000000e+02 2.391970000000000000e+05 5.779770000000000000e+05 1.699999999999999956e+00 7.113943946999999753e+03
1.650000000000000000e+02 2.368680000000000000e+05 5.773230000000000000e+05 1.500000000000000000e+00 7.122385833000000275e+03
1.660000000000000000e+02 2.474770000000000000e+05 5.936190000000000000e+05 1.699999999999999956e+00 7.140367951000000176e+03
1.670000000000000000e+02 2.482940000000000000e+05 5.916130000000000000e+05 3.200000000000000178e+00 7.144641145999999935e+03
1.680000000000000000e+02 2.443360000000000000e+05 5.952850000000000000e+05 1.800000000000000044e+00 7.176933090000000448e+03
1.690000000000000000e+02 2.375630000000000000e+05 5.887440000000000000e+05 1.500000000000000000e+00 7.198385266000000229e+03
1.700000000000000000e+02 2.505920000000000000e+05 5.766300000000000000e+05 1.600000000000000089e+00 7.201613263999999617e+03
1.710000000000000000e+02 2.413440000000000000e+05 6.071970000000000000e+05 2.500000000000000000e+00 7.209249329000000216e+03
1.720000000000000000e+02 2.494400000000000000e+05 5.954940000000000000e+05 2.500000000000000000e+00 7.215891157000000021e+03
1.730000000000000000e+02 2.468160000000000000e+05 5.875400000000000000e+05 1.500000000000000000e+00 7.216159744999999930e+03
1.740000000000000000e+02 2.506930000000000000e+05 5.939240000000000000e+05 1.600000000000000089e+00 7.223996933000000354e+03
1.750000000000000000e+02 2.442800000000000000e+05 5.982710000000000000e+05 2.000000000000000000e+00 7.234523680999999669e+03
1.760000000000000000e+02 2.533890000000000000e+05 5.870580000000000000e+05 1.899999999999999911e+00 7.247015833000000384e+03
1.770000000000000000e+02 2.400040000000000000e+05 5.890650000000000000e+05 1.500000000000000000e+00 7.248887719999999717e+03
1.780000000000000000e+02 2.496500000000000000e+05 5.960920000000000000e+05 1.500000000000000000e+00 7.274734225000000151e+03
1.790000000000000000e+02 2.598520000000000000e+05 5.865820000000000000e+05 1.600000000000000089e+00 7.279613865999999689e+03
1.800000000000000000e+02 2.603190000000000000e+05 5.906370000000000000e+05 1.500000000000000000e+00 7.285325880000000325e+03
1.810000000000000000e+02 2.506050000000000000e+05 5.927710000000000000e+05 1.699999999999999956e+00 7.297191042000000380e+03
1.820000000000000000e+02 2.395310000000000000e+05 5.969790000000000000e+05 2.200000000000000178e+00 7.330246736000000055e+03
1.830000000000000000e+02 2.401830000000000000e+05 5.977700000000000000e+05 1.899999999999999911e+00 7.337700670999999602e+03
1.840000000000000000e+02 2.378180000000000000e+05 5.868940000000000000e+05 1.600000000000000089e+00 7.338272431000000324e+03
1.850000000000000000e+02 2.608920000000000000e+05 5.696090000000000000e+05 1.600000000000000089e+00 7.358245579000000362e+03
1.860000000000000000e+02 2.455340000000000000e+05 5.906510000000000000e+05 1.500000000000000000e+00 7.361362153000000035e+03
1.870000000000000000e+02 2.438490000000000000e+05 5.975770000000000000e+05 1.800000000000000044e+00 7.366396851999999853e+03
1.880000000000000000e+02 2.560230000000000000e+05 5.887270000000000000e+05 1.500000000000000000e+00 7.367690161999999873e+03
1.890000000000000000e+02 2.419530000000000000e+05 5.919580000000000000e+05 1.899999999999999911e+00 7.377986851999999999e+03
1.900000000000000000e+02 2.429590000000000000e+05 5.976720000000000000e+05 1.699999999999999956e+00 7.379322095000000445e+03
1.910000000000000000e+02 2.540600000000000000e+05 5.868680000000000000e+05 1.800000000000000044e+00 7.381772396000000299e+03
1.920000000000000000e+02 2.570870000000000000e+05 5.857610000000000000e+05 1.600000000000000089e+00 7.422106343000000379e+03
1.930000000000000000e+02 2.539930000000000000e+05 5.901310000000000000e+05 1.699999999999999956e+00 7.426869190000000344e+03
1.940000000000000000e+02 2.490880000000000000e+05 5.907930000000000000e+05 1.500000000000000000e+00 7.429083947000000080e+03
1.950000000000000000e+02 2.506810000000000000e+05 5.777640000000000000e+05 2.000000000000000000e+00 7.447708681000000070e+03
1.960000000000000000e+02 2.404060000000000000e+05 5.977180000000000000e+05 1.500000000000000000e+00 7.476644271000000117e+03
1.970000000000000000e+02 2.574090000000000000e+05 5.863430000000000000e+05 1.699999999999999956e+00 7.497111262000000352e+03
1.980000000000000000e+02 2.535350000000000000e+05 5.853540000000000000e+05 1.500000000000000000e+00 7.498207430999999815e+03
1.990000000000000000e+02 2.480310000000000000e+05 5.937050000000000000e+05 1.699999999999999956e+00 7.504317152999999962e+03
2.000000000000000000e+02 2.369670000000000000e+05 5.780670000000000000e+05 1.500000000000000000e+00 7.553957580999999664e+03
2.010000000000000000e+02 2.494060000000000000e+05 5.972190000000000000e+05 2.399999999999999911e+00 7.559786586000000170e+03
2.020000000000000000e+02 2.405440000000000000e+05 5.961990000000000000e+05 3.600000000000000089e+00 7.560837244999999712e+03
2.030000000000000000e+02 2.357670000000000000e+05 6.029440000000000000e+05 1.800000000000000044e+00 7.708924954000000071e+03
2.040000000000000000e+02 2.485550000000000000e+05 5.896140000000000000e+05 2.399999999999999911e+00 7.716823043999999754e+03
2.050000000000000000e+02 2.566910000000000000e+05 5.887220000000000000e+05 1.500000000000000000e+00 7.725721515999999610e+03
2.060000000000000000e+02 2.388960000000000000e+05 5.824420000000000000e+05 1.500000000000000000e+00 7.733602939999999762e+03
2.070000000000000000e+02 2.401510000000000000e+05 5.995320000000000000e+05 2.700000000000000178e+00 7.735921562000000449e+03
2.080000000000000000e+02 2.401240000000000000e+05 6.010720000000000000e+05 3.200000000000000178e+00 7.735954329000000143e+03
2.090000000000000000e+02 2.462710000000000000e+05 5.986420000000000000e+05 2.700000000000000178e+00 7.737209200999999666e+03
2.100000000000000000e+02 2.528790000000000000e+05 5.902010000000000000e+05 1.500000000000000000e+00 7.738326538999999684e+03
2.110000000000000000e+02 2.480850000000000000e+05 5.909230000000000000e+05 2.000000000000000000e+00 7.739238854000000174e+03
2.120000000000000000e+02 2.470940000000000000e+05 5.904200000000000000e+05 1.800000000000000044e+00 7.739320983999999953e+03
2.130000000000000000e+02 2.465840000000000000e+05 5.821730000000000000e+05 1.800000000000000044e+00 7.739483911999999691e+03
2.140000000000000000e+02 2.520350000000000000e+05 5.989420000000000000e+05 1.800000000000000044e+00 7.741202685000000201e+03
2.150000000000000000e+02 2.488150000000000000e+05 5.934040000000000000e+05 2.000000000000000000e+00 7.743585971999999856e+03
2.160000000000000000e+02 2.608260000000000000e+05 5.877910000000000000e+05 1.899999999999999911e+00 7.745987396000000444e+03
2.170000000000000000e+02 2.482550000000000000e+05 6.107040000000000000e+05 2.000000000000000000e+00 7.772529155000000173e+03
2.180000000000000000e+02 2.482030000000000000e+05 5.905720000000000000e+05 3.000000000000000000e+00 7.880943750000000364e+03
2.190000000000000000e+02 2.493610000000000000e+05 5.938600000000000000e+05 2.399999999999999911e+00 7.898130764000000454e+03
2.200000000000000000e+02 2.474730000000000000e+05 5.938610000000000000e+05 1.899999999999999911e+00 7.898194711000000098e+03
2.210000000000000000e+02 2.424130000000000000e+05 5.849910000000000000e+05 2.100000000000000089e+00 7.925465369999999893e+03
2.220000000000000000e+02 2.434340000000000000e+05 5.960110000000000000e+05 1.500000000000000000e+00 7.941527581000000282e+03
2.230000000000000000e+02 2.472060000000000000e+05 5.961750000000000000e+05 2.799999999999999822e+00 7.944047650000000431e+03
2.240000000000000000e+02 2.402980000000000000e+05 5.850450000000000000e+05 1.699999999999999956e+00 7.962084015999999792e+03
2.250000000000000000e+02 2.406490000000000000e+05 5.840680000000000000e+05 1.600000000000000089e+00 7.962600983999999698e+03
2.260000000000000000e+02 2.441290000000000000e+05 6.004390000000000000e+05 1.899999999999999911e+00 7.968080404999999701e+03
2.270000000000000000e+02 2.485970000000000000e+05 5.931770000000000000e+05 1.899999999999999911e+00 7.972833008999999947e+03
2.280000000000000000e+02 2.432670000000000000e+05 5.990500000000000000e+05 1.500000000000000000e+00 7.980754294000000300e+03
2.290000000000000000e+02 2.544560000000000000e+05 5.892500000000000000e+05 1.500000000000000000e+00 8.008040336000000025e+03
2.300000000000000000e+02 2.434860000000000000e+05 5.931730000000000000e+05 1.600000000000000089e+00 8.016723391000000447e+03
2.310000000000000000e+02 2.521280000000000000e+05 5.943430000000000000e+05 2.000000000000000000e+00 8.027979143999999906e+03
2.320000000000000000e+02 2.412050000000000000e+05 5.840770000000000000e+05 1.500000000000000000e+00 8.088580821999999898e+03
2.330000000000000000e+02 2.462280000000000000e+05 5.950430000000000000e+05 1.500000000000000000e+00 8.096254085999999916e+03
